Water Body Name,Location,Latitude,Longitude,Year,pH,Dissolved Oxygen (DO),Biological Oxygen Demand (BOD),Total Dissolved Solids (TDS),Turbidity,Nitrate,Coliform,Water Quality Index (WQI),Water Quality Category
DHANSIRI AT NUMALIGARH,"GOLAGHAT, Assam",26.583641,93.755006,2021,7.3,6.425,2.1825,180.8675,8.915,1.125,1537.285,85,Good
DHANSIRI AT NUTON BASTI,"KARBI ANGLONG, Assam",25.802,93.606574,2021,7.227083333333333,2.5749999999999997,5.1825,207.3275,22.253958333333333,1.7745833333333334,2446.2983333333336,65,Medium
DHANSIRI AT TOWN BOUNDARY BRIDGE (DIPHU ROAD),"GOLAGHAT, Assam",26.622872,93.773159,2021,7.529787234042553,5.482978723404255,2.5031914893617024,168.89382978723404,22.677872340425534,1.1438297872340426,1441.7670212765959,80,Good
DHANSIRI RIVER AT JAHAIGHAT,"CACHAR, Assam",25.234537,92.847473,2021,7.311627906976744,7.660465116279069,1.8386046511627907,162.42000000000002,7.689767441860465,0.9425581395348838,1762.1630232558139,85,Good
DHANSIRI RIVER NEAR BRIDGE AT NH-15 DHANSIRI BHALUKMARI JUNGLE UDALGURI,"DARRANG, Assam",26.695365,92.256473,2021,7.506818181818182,6.777272727272727,1.969318181818182,162.7465909090909,7.634090909090909,1.01,1618.0197727272725,85,Good
DHARMASAGAR TANK NEAR WARANGAL,"Warangal, Andhra Pradesh",17.999097,79.426047,2021,7.9984782608695655,5.73695652173913,1.9791304347826089,272.2134782608696,3.720652173913044,0.8621739130434783,50.73913043478261,90,Excellent
DHAROI DAM DIST. MEHSANA.,"Sabarkantha, Gujarat",24.004247,72.854736,2021,8.003404255319149,6.938297872340426,1.7463829787234042,286.7655319148936,3.822127659574468,0.6874468085106383,266.3655319148936,85,Good
DHAULI KHAD AT CHARAN GANGA MEDI,"UNA, Himachal Pradesh",31.52808,76.161891,2021,7.728928571428571,7.378571428571428,1.5985714285714285,316.05535714285713,4.996071428571428,0.6621428571428571,71.28535714285714,90,Excellent
DHELA AT ADAMPUR,"MORADABAD, Uttar Pradesh",28.972159,78.824058,2021,7.3999999999999995,1.4714285714285715,10.24,340.7285714285714,41.65714285714286,2.111428571428571,482118.9914285714,50,Medium
DHELLA RIVER D/S AT THAKURDWARA ALIGANJ ROAD,"MORADABAD, Uttar Pradesh",29.15049,78.893386,2021,7.380697674418605,2.7125581395348837,5.435581395348837,238.61093023255816,14.336744186046513,2.020232558139535,2343.6181395348835,65,Medium
DHELLA RIVER U/S AT KASHIPUR MORADABAD ROAD BRIDGE,"MORADABAD, Uttar Pradesh",29.111195,78.908723,2021,7.4575000000000005,4.985,3.06625,206.1105,9.996500000000001,1.37825,1341.0507499999999,75,Good
DHOLPUR,"DHOLPUR, Rajasthan",26.65944444,77.90305556,2025,8.170858447488584,6.477433789954338,4.7205296803652965,322.971296803653,16.741707762557077,1.3264109589041098,28492.08339726027,75,Good
DHOREKERE TANK,"Mysore, Karnataka",12.394579,76.140093,2021,7.006170212765958,4.60531914893617,5.901702127659575,366.24340425531915,31.58744680851064,2.687659574468085,319428.99723404256,70,Good
DHOUS AT MADHUVAPUR MADHUBANI,"MADHUBANI, Bihar",26.410836,86.237178,2021,7.511794871794871,7.208974358974358,2.286153846153846,143.95641025641027,22.923846153846153,1.0171794871794873,47120.012564102566,85,Good
DHUDHIA TALAV AT NAVSARI DIST. NAVSARI.,"PANCHKULA, Haryana",22.463603,73.517011,2021,7.760625,6.995833333333334,1.93625,444.4979166666667,3.985208333333333,0.7202083333333333,83.85708333333334,90,Excellent
DHULSAR,"DHAR, Madhya Pradesh",22.20777778,74.86916667,2024,7.87090909090909,6.563376623376623,2.153246753246753,266.94298701298703,21.73220779220779,1.8197402597402599,1629.496883116883,85,Good
DIANA,"JALPAIGURI, West Bengal",26.86388889,89.00027778,2025,8.078260869565218,6.656086956521739,1.3043478260869565,99.25326086956521,45.632173913043474,0.9544565217391304,2055.9808695652173,85,Good
DIBANG RIVER AT ROING,"Lower Siang, Arunachal Pradesh",28.171662,95.832182,2019,7.533333333333334,6.351666666666667,2.1316666666666664,183.05499999999998,8.51,1.1016666666666668,1152.03,85,Good
DIGARU RIVER AT NH CROSSING,"KAMRUP, Assam",26.120322,91.977702,2021,7.135555555555556,7.068888888888889,1.977111111111111,148.816,8.435555555555556,1.038,2390.7382222222222,85,Good
DIGBOI RIVER AT LAKHIPATHE RESERVE FOREST DIGBOI ASSAM,"TINSUKIA, Assam",27.381964,95.622819,2021,7.3,4.391111111111111,3.249777777777778,188.54577777777777,10.28111111111111,1.4615555555555555,2702.95,75,Good
DIGHALI PUKHURI GUWAHATI ASSAM,"KAMRUP, Assam",26.187326,91.751182,2021,7.841860465116278,8.916279069767441,1.717441860465116,153.17790697674417,9.176046511627908,1.054186046511628,7853.813953488372,85,Good
DIKCHU B/C WITH TEESTA NEAR NHPC HYDROELECTRIC POWER PROJECT,"MANGAN, Sikkim",27.402553,88.519402,2021,6.972499999999999,10.2775,1.1275,181.96875,4.38,0.8815,159.728,85,Good
DIKHOW RIVER AT DIKHOMUKH CONFLUENCE WITH BRAHAMPUTRA,"SIVSAGAR, Assam",26.999059,94.468503,2021,7.338297872340425,6.997872340425531,1.8997872340425532,194.55829787234043,7.234468085106383,0.9125531914893618,804.8325531914893,85,Good
DIKHOW RIVER AT DIKHOW BRIDGE SIVASAGAR ASSAM,"SIVSAGAR, Assam",26.975605,94.630335,2021,7.372340425531915,6.768085106382979,1.9914893617021276,185.4087234042553,7.964042553191489,0.963404255319149,982.5531914893617,85,Good
DIKHOW RIVER AT NAGINI MORA (INTER-STATE BOUNDARIES ASSAM-NAGALAND),"MON, Nagaland",26.814742,94.805697,2021,7.321739130434783,6.9195652173913045,1.952391304347826,171.51891304347825,7.690217391304348,0.9860869565217392,1259.3821739130435,85,Good
DIKRONG RIVER AT NIRJULI,"PAPUM PARE, Arunachal Pradesh",27.137292,93.750572,2021,7.27625,5.609999999999999,3.1025,191.83875,10.272499999999999,1.3475000000000001,1505.9850000000001,75,Good
DIKRONG RIVER NEAR BRIDGE AT NH-52 BANDARDEWA,"LAKHIMPUR, Assam",27.101722,93.838085,2021,7.426666666666667,6.393333333333333,2.0806666666666667,170.32444444444445,7.5553333333333335,1.046888888888889,1523.092,85,Good
DIMASAGAR LAKE NORTH GATE,"WEST TRIPURA, Tripura",23.840023,91.281933,2021,7.099722222222223,6.6,1.6827777777777777,129.86277777777778,8.751944444444444,0.7583333333333333,218.88888888888889,85,Good
DIMNA LAKE DIMNA,"PURBI SINGHBHUM, Jharkhand",22.857904,86.255979,2021,7.492325581395349,7.634883720930233,1.4667441860465116,146.28,5.525581395348837,0.7955813953488372,743.9174418604651,85,Good
DIPLAI BEEL AT SILGARA KOKRAJHAR,"DHUBRI, Assam",26.236174,90.300305,2021,7.120930232558139,4.909302325581395,2.4367441860465116,147.59093023255812,8.215116279069768,1.109767441860465,1049.956976744186,80,Good
DISANG AT GUNDAMGHAT ASSAM,"DIBRUGARH, Assam",27.311023,95.101786,2021,7.173913043478261,6.243478260869565,2.117608695652174,196.80630434782609,7.071739130434783,1.031086956521739,854.1630434782609,85,Good
DISANG RIVER AT DILLIGHAT DIBRUGARH DIST. ASSAM,"DIBRUGARH, Assam",27.141901,95.36639,2021,7.381818181818182,7.759090909090909,1.74,167.71272727272728,7.090227272727273,0.9445454545454546,1384.3647727272728,85,Good
DISANG RIVER AT NH CROSSING,"SIVSAGAR, Assam",27.053317,94.67365,2021,7.326829268292682,6.2439024390243905,2.151219512195122,191.2490243902439,7.872682926829268,1.0819512195121952,869.1760975609757,85,Good
DISCHARGE POINT OF DISTILLERY DAMAN,"DAMAN, Gujarat",20.395111,72.863331,2021,7.622962962962963,5.177777777777778,2.8107407407407408,632.9881481481482,6.171481481481481,1.2077777777777778,347.31851851851854,65,Medium
"DMRL  LAKE, KANCHANBAGH, CHANDRAYANGUDA (M), HYDERABAD (D)","MEDCHAL, Telangana",17.203255,78.3030164,2021,7.684545454545455,3.4681818181818183,5.328181818181818,842.4663636363636,6.201818181818182,2.002727272727273,348.0,50,Medium
DODDABIDARAKALLU LAKE,"Bangalore Urban, Karnataka",13.043337,77.495637,2021,6.844827586206897,2.449310344827586,12.966551724137933,828.0096551724138,56.608620689655176,6.1562068965517245,3020375.8620689656,40,Poor
DODDAKERE TANK,"Mysore, Karnataka",12.29991,76.65965,2021,7.110425531914894,6.141489361702127,2.811914893617021,184.18063829787235,17.822978723404255,1.5980851063829786,58888.48787234043,85,Good
DODDANAKUNDI TANK,"Bangalore Urban, Karnataka",12.976779,77.702793,2021,7.276451612903226,5.043548387096774,5.080322580645162,532.1167741935484,28.309032258064516,2.7164516129032257,396279.43161290325,60,Medium
DOMOHANI,"JALPAIGURI, West Bengal",26.56277778,88.76166667,2025,7.4230081300813,7.055739837398374,1.3378861788617886,93.74079674796748,24.49707317073171,0.5585853658536586,1418.1244878048778,85,Good
DORIKA RIVER NEAR MSW DUMPING SITE SIVASAGAR,"SIVSAGAR, Assam",26.996006,94.636585,2021,7.259574468085106,5.23404255319149,2.625106382978723,170.3744680851064,9.647659574468085,1.2393617021276595,1692.315744680851,80,Good
DOWNSTREAM OF DHATESHWARI RIVER AT HAILAKANDI,"HAILAKANDI, Assam",24.679936,92.560945,2021,7.095652173913043,4.965217391304348,2.6443478260869564,159.3395652173913,9.014347826086958,1.2160869565217391,1799.6752173913044,80,Good
DOWNSTREAM OF HASDEO RIVER NEAR URGA VILLAGE KORBA CHHATISGARH.,"KORBA, Chhattisgarh",22.282751,82.700933,2021,7.175,6.6673913043478255,1.962826086956522,280.92282608695655,6.240434782608696,0.918695652173913,529.0313043478261,85,Good
DRF,"Baksa, Assam",26.77500833,91.69288611,2025,7.682077922077922,7.220389610389611,2.181991341991342,134.2008658008658,59.26194805194805,1.1896536796536796,6311.858268398269,85,Good
DRINKING WATER INTAKE WELL OF MUNICIPAL CO. KORBA (AFTER TREATMENT) AT KOHADIA VILLAGE CHHATISGARH.,"KORBA, Chhattisgarh",22.382936,82.716442,2021,7.1644680851063836,7.476595744680851,1.668085106382979,254.22170212765957,5.6772340425531915,0.8378723404255319,575.9302127659574,85,Good
DRINKING WATER INTAKE WELL OF MUNICIPAL CO. KORBA (BEFORE TREATMENT) AT KOHADIA VILLAGE CHHATISGARH,"KORBA, Chhattisgarh",22.397187,82.707022,2021,7.135106382978723,7.0212765957446805,1.9680851063829787,280.44085106382977,6.443617021276596,0.8878723404255319,622.1882978723404,85,Good
DUDHNAI,"GOALPARA, Assam",25.98055556,90.79055556,2025,7.2327622377622385,6.5835314685314685,1.8184265734265737,152.3565034965035,25.225052447552446,0.5290384615384616,2117.405804195804,85,Good
DURGABARI POND,"WEST TRIPURA, Tripura",23.839167,91.291389,2021,7.093333333333334,6.152777777777778,1.7736111111111112,139.79472222222222,7.875277777777778,0.7883333333333333,165.5,85,Good
DURGAM CHERUVU,"Rangareddy, Andhra Pradesh",17.431481,78.390064,2021,7.56,2.7066666666666666,5.578666666666667,642.5111111111111,9.26,2.1417777777777776,646.0,50,Medium
DURVESH,"Thane, Maharashtra",19.7125,72.93055556,2023,8.02566037735849,6.632075471698113,2.727924528301887,451.4270440251572,9.076792452830189,0.5852830188679246,1393.3369182389938,80,Good
DYAVASANDRA TANK,"Bangalore Urban, Karnataka",12.754061,77.646411,2021,7.024782608695652,5.058695652173912,3.7326086956521736,251.28478260869565,20.50521739130435,1.7947826086956522,54428.53608695653,75,Good
DZU D/S KOHIMA TOWN,"KOHIMA, Nagaland",25.67564,94.109775,2021,8.264583333333333,6.15625,2.3016666666666667,194.5475,11.980625000000002,1.1360416666666666,1235.3608333333334,85,Good
DZUCHA RU IN KOHIMA,"KOHIMA, Nagaland",25.675285,94.107884,2021,7.95625,6.1000000000000005,2.211875,171.81479166666668,8.161458333333334,1.1095833333333334,1190.1095833333334,85,Good
DZUDZA RU IN KOHIMA,"KOHIMA, Nagaland",25.674565,94.107658,2021,7.816875,6.485416666666667,2.1147916666666666,159.00041666666667,15.077291666666667,1.0991666666666666,1297.935625,85,Good
DZUNA RU (CONFLUENCE OF DZUCHA & DZUNA RU) IN KOHIMA,"KOHIMA, Nagaland",25.675346,94.108799,2021,7.652083333333334,5.96875,2.303125,176.56645833333334,8.245208333333332,1.3991666666666667,1235.0414583333334,80,Good
DZUNA RU IN KOHIMA ADJOINING THE NEW KOHIMA MUNICIPAL COUNCIL SOLID WASTE MANAGEMENT SITE NAGALAND,"KOHIMA, Nagaland",25.670679,94.107976,2021,7.825,6.033333333333334,2.2641666666666667,171.40020833333335,8.497708333333334,1.2772916666666667,1236.8583333333333,85,Good
Dabri,"Shahjhanpur, Uttar Pradesh",27.49805556,79.69722222,2025,8.097332185886403,5.653304647160069,4.613459552495697,331.219982788296,14.39996557659208,4.524492254733219,3690.46504302926,70,Good
Dadahu/Renuka,"SIRMAUR, Himachal Pradesh",30.60444444,77.44111111,2025,8.11051612903226,7.689419354838709,3.1343870967741934,245.71174193548387,68.23296774193548,1.7990967741935484,17636.01058064516,80,Good
Dadri,"JHAJJAR, Haryana",28.50472222,76.79027778,2024,7.720454545454545,4.458181818181818,18.000454545454545,989.6359090909092,43.572272727272725,2.096818181818182,775590.9090909091,50,Medium
Dameracherla,"NALGONDA, Telangana",16.73916667,79.66972222,2024,8.154901129943504,6.785070621468926,2.2643079096045198,440.10615819209033,9.94792372881356,0.8487429378531073,1732.2997881355932,80,Good
Damrencha,"Gadchiroli, Maharashtra",19.22555556,79.38722222,2024,8.182142857142857,6.535714285714286,2.9764285714285714,147.0,6.868571428571428,0.7507142857142857,180.85714285714286,85,Good
Damta,"Uttarkashi, Uttarakhand",30.64868611,78.01678333,2023,7.489999999999999,7.233333333333333,1.0,67.03333333333333,1.2533333333333332,5.066666666666666,3911.1633333333334,85,Good
Daporizo,"UPPER SUBANSIRI, Arunachal Pradesh",27.99333333,94.22333333,2025,7.013244485294117,7.033828125,1.5647242647058823,103.15954503676471,12.347371323529412,0.932578125,1386.78828125,85,Good
Dara,"Nandurbar, Maharashtra",21.73333333,74.43333333,2025,8.388,6.126666666666667,3.466666666666667,360.53333333333336,8.986666666666668,1.2113333333333334,123.13333333333334,75,Good
Dattawadi,"Pune, Maharashtra",18.5,73.83333333,2024,7.541666666666667,1.5916666666666668,7.668333333333333,359.845,6.751666666666666,1.906666666666667,930192.0183333334,50,Medium
Daund,"Pune, Maharashtra",18.48416667,74.56722222,2024,8.278333333333334,6.266666666666667,3.1958333333333333,608.5416666666666,10.804166666666667,2.0741666666666667,274458.3333333333,65,Medium
Dawarikhal,"PAURI GARHWAL, Uttarakhand",29.92936944,78.63560833,2022,6.9,7.1,1.94,60.0,0.54,3.69,692.11,85,Good
De,"LUNGLEI, Mizoram",22.94972222,92.61166667,2024,6.51,7.465,0.48,80.0,57.45,0.825,509.645,85,Good
Degloor,"Nanded, Maharashtra",18.54555556,77.5775,2005,8.162765957446808,5.857304964539007,2.8420567375886527,266.54141843971627,7.8446808510638295,1.466595744680851,3852.6463829787235,80,Good
Delhi Railway Bridge,"NORTH, Delhi",28.6625,77.24888889,2025,7.567840909090909,1.7486525974025975,21.538636363636364,919.0100974025974,77527.53774350649,8.541948051948053,4207161.861103896,40,Poor
Deongaon Bridge,"Kalaburagi, Karnataka",17.17,76.33,2024,8.099318181818182,6.046363636363637,1.5395454545454543,685.0931818181817,6.2286363636363635,3.021136363636364,1316.4736363636364,70,Good
Deori,"Gondia, Maharashtra",21.55722222,80.08888889,2024,8.104285714285714,6.328571428571428,3.437857142857143,231.85714285714286,8.218571428571428,0.8985714285714286,309.2857142857143,80,Good
Deosugur,"Raichur, Karnataka",16.38222222,77.35722222,2024,8.04825,5.9895000000000005,2.168125,436.756625,8.831125,2.7967500000000003,1567.352,75,Good
Derol Bridge,"Sabarkantha, Gujarat",23.57527778,72.80638889,2025,8.278205128205128,7.305320512820512,3.1832692307692305,310.5120512820513,32.91602564102564,2.2825641025641024,13261.68564102564,75,Good
Desangpani,"Charaideo, Assam",27.04666667,94.91222222,2025,7.228793774319066,6.939299610894942,1.3437354085603113,104.4496887159533,90.06373540856032,0.8953307392996108,1601.8328015564202,85,Good
Devikavathe,"Solapur, Maharashtra",17.35,76.05,2024,8.133333333333333,8.716666666666667,2.1833333333333336,294.6666666666667,8.5,1.305,2733.3333333333335,85,Good
Devprayag,"Tehri Garhwal, Uttarakhand",30.14523889,78.60476944,2023,7.625,8.475,2.505,104.5,0.745,19.685000000000002,1324368.02,85,Good
Devprayag (G),"PAURI GARHWAL, Uttarakhand",30.14055556,78.59694444,2025,7.834205882352942,7.842632352941176,1.422529411764706,105.53198529411765,10.779176470588235,0.52775,1349.239838235294,85,Good
Dewal,"Chamoli, Uttarakhand",30.060025,79.57969444,2022,6.8925,7.952500000000001,2.2175000000000002,94.5,1.505,10.275,5107.2275,85,Good
Dhaba,"Chandrapur, Maharashtra",19.52916667,79.58888889,2024,8.32736842105263,6.471052631578948,3.448684210526316,228.97368421052633,16.814473684210526,1.0423684210526316,385.7086842105263,80,Good
Dhalegaon,"Parbhani, Maharashtra",19.19972222,76.36638889,2024,8.072258064516129,6.387177419354838,2.629032258064516,386.695564516129,12.088568548387098,0.9092943548387097,8568.430362903226,80,Good
Dhalegaon Barrage,"Parbhani, Maharashtra",19.22333333,76.36394444,2025,7.978571428571429,5.778571428571429,3.3521428571428573,400.07142857142856,6.142857142857143,1.2799999999999998,24.714285714285715,85,Good
Dhamkund,"RAMBAN, Jammu & Kashmir",33.24305556,75.14583333,2025,7.915251798561151,9.45953237410072,1.4624640287769783,117.2329856115108,36.28539568345324,0.9585251798561152,2673.3017086330933,85,Good
Dhaneta,"BAREILLY, Uttar Pradesh",28.49777778,79.27166667,2025,8.037472527472527,5.2323076923076925,7.677032967032967,401.2421428571429,17.68478021978022,6.061428571428571,6657.516758241759,60,Medium
Dhangar Takali,"Parbhani, Maharashtra",19.10583333,77.06638889,2024,7.828571428571428,6.314285714285715,3.8085714285714287,396.35714285714283,13.071428571428571,1.7607142857142857,36.07142857142857,90,Excellent
Dhanolti,"Tehri Garhwal, Uttarakhand",30.42888889,78.23861111,2023,7.09,6.95,1.03,56.8,2.325,5.699999999999999,31729.54,85,Good
Dhansa,"SOUTH WEST, Delhi",28.53444444,76.87055556,2024,7.619767441860464,3.470697674418605,23.531627906976745,1198.99,31.71837209302326,10.22186046511628,571837.2093023256,40,Poor
Dharamtul,"MARIGAON, Assam",26.16833333,92.35861111,2025,7.3244354838709675,7.190524193548387,1.2772177419354838,80.89681451612903,80.29608870967742,0.5688709677419356,2323.3159677419353,85,Good
Dharamtul Gauge Site,"MARIGAON, Assam",26.16583333,92.35388889,2025,8.04,5.53,2.45,182.86,20.46,1.12,2068.72,80,Good
Dharapur G Site,"Kamrup Metropolitan, Assam",26.15722222,91.63944444,2025,5.9,7.6,1.54,298.0,7.67,0.75,169.05,70,Good
Dhareri,"UJJAIN, Madhya Pradesh",23.1475,75.50833333,2024,8.041111111111112,5.668333333333333,9.862222222222222,306.3888888888889,95.31333333333333,2.8983333333333334,490681.57944444445,60,Medium
Dhari Devi Mandir (US),"PAURI GARHWAL, Uttarakhand",29.86694444,77.88583333,2019,7.99,8.8,0.95,59.0,7.9,0.2,1739.17,85,Good
Dharmari,"Reasi, Jammu & Kashmir",33.2625,74.83055556,2023,8.105828571428571,8.342457142857143,1.5672857142857142,168.11677142857144,6.178228571428572,0.9096571428571428,842.0954285714287,85,Good
Dheng Bridge,"SITAMARHI, Bihar",26.72383056,85.32265833,2025,8.043747534516765,5.901242603550296,2.462741617357002,223.32881656804736,30.16974358974359,1.5925838264299803,2477.3563708086785,80,Good
Dholabazar,"TINSUKIA, Assam",27.76361111,95.56611111,2025,7.87004048582996,7.020323886639676,1.428906882591093,200.16072874493926,17.933562753036437,0.6630364372469636,1016.3818218623481,85,Good
Dholai,"CACHAR, Assam",24.59361111,92.84527778,2025,7.291369863013698,6.59634703196347,1.5984474885844748,82.61981735159819,49.62547945205479,1.0816894977168952,2209.879497716895,85,Good
Dhom,"Satara, Maharashtra",17.96277778,73.82055556,2025,7.685714285714286,7.521428571428571,1.8142857142857143,52.57142857142857,2.0,0.42071428571428576,987.8571428571429,85,Good
Dhom Balkawadi,"Satara, Maharashtra",17.15361111,73.11722222,2025,7.742857142857143,7.464285714285714,1.842857142857143,49.42857142857143,2.4285714285714284,0.6078571428571429,930.7142857142857,85,Good
Dhond,"Pune, Maharashtra",18.47388889,74.57638889,2025,7.871866666666667,5.404666666666667,5.1048,464.13946666666664,15.394133333333333,3.7177333333333333,52975.598399999995,70,Good
Dhubri,"DHUBRI, Assam",25.99099167,90.03248889,2025,7.57,6.859298245614036,2.2403508771929825,109.87947368421052,79.88567251461988,1.4203508771929825,6656.122923976608,85,Good
Dhule,"Dhule, Maharashtra",20.92277778,74.79527778,2024,7.6485,4.845000000000001,4.63,358.9,4.385,1.9609999999999999,343.5,70,Good
Dhulsar,"DHAR, Madhya Pradesh",22.20677778,74.85147222,2023,8.117014925373136,6.084925373134328,3.1828358208955225,236.63179104477612,28.521194029850747,2.175373134328358,3109.073432835821,80,Good
Dibrugarh,"DIBRUGARH, Assam",27.48861111,94.90972222,2025,7.722301587301588,7.0187301587301585,1.3111507936507938,106.74980158730159,72.26936507936509,0.7112301587301587,1712.5720634920633,85,Good
Dickchu(GOR),"GANGTOK DISTRICT, Sikkim",27.42138889,88.51416667,2021,7.273333333333333,6.5008333333333335,1.1775,43.80166666666667,18.911666666666665,0.8666666666666667,4939.220833333334,85,Good
